"_time",bytes,"bytes_in","bytes_out","dest_ip","dest_port",packets,"packets_in","packets_out","src_ip"
"1493831032.000",21553,9151,12402,"10.11.168.10",445,74,33,41,"10.84.42.134"
"1493825340.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493384300.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493378667.000",14100,4739,9361,"10.11.168.10",445,51,22,29,"10.84.42.134"
"1493372485.000",14709,5144,9565,"10.11.168.10",445,57,25,32,"10.84.42.134"
"1493354598.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493353537.000",12621,3404,9217,"10.11.168.10",445,46,20,26,"10.84.42.134"
"1493336597.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493335698.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1493328497.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1493323997.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493317697.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493317287.000",352,212,140,"10.83.68.49",445,6,3,3,"10.83.84.244"
"1493317287.000",1992,1146,846,"10.83.68.215",445,15,6,9,"10.83.84.244"
"1493317287.000",352,212,140,"10.83.68.215",445,6,3,3,"10.83.84.244"
"1493317287.000",2000,1154,846,"10.83.68.49",445,15,6,9,"10.83.84.244"
"1493317126.000",282,142,140,"10.83.68.49",445,5,2,3,"10.83.84.244"
"1493317126.000",2000,1154,846,"10.83.68.49",445,15,6,9,"10.83.84.244"
"1493317120.000",138,78,60,"10.83.68.215",445,3,1,2,"10.83.84.244"
"1493317115.000",82,0,82,"136.98.140.1",445,1,0,1,"10.83.84.244"
"1493313196.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493310414.000",352,212,140,"10.83.68.49",445,6,3,3,"10.83.84.244"
"1493310414.000",2000,1154,846,"10.83.68.49",445,15,6,9,"10.83.84.244"
"1493310334.000",352,212,140,"10.83.68.49",445,6,3,3,"10.83.84.244"
"1493310334.000",2000,1154,846,"10.83.68.49",445,15,6,9,"10.83.84.244"
"1493310333.000",282,142,140,"10.83.3.150",445,5,2,3,"10.83.84.244"
"1493310333.000",282,142,140,"10.83.42.91",445,5,2,3,"10.83.84.244"
"1493310333.000",286,146,140,"10.83.65.91",445,5,2,3,"10.83.84.244"
"1493310333.000",1986,1140,846,"10.83.65.91",445,15,6,9,"10.83.84.244"
"1493310333.000",2008,1162,846,"10.83.3.150",445,15,6,9,"10.83.84.244"
"1493310185.000",1987,1141,846,"10.83.134.91",445,15,6,9,"10.83.84.244"
"1493310185.000",2008,1162,846,"10.83.42.91",445,15,6,9,"10.83.84.244"
"1493310185.000",282,142,140,"10.83.134.91",445,5,2,3,"10.83.84.244"
"1493310185.000",352,212,140,"10.83.42.91",445,6,3,3,"10.83.84.244"
"1493310184.000",1986,1140,846,"10.83.65.91",445,15,6,9,"10.83.84.244"
"1493310184.000",352,212,140,"10.83.68.49",445,6,3,3,"10.83.84.244"
"1493310184.000",2000,1154,846,"10.83.68.49",445,15,6,9,"10.83.84.244"
"1493310184.000",286,146,140,"10.83.65.91",445,5,2,3,"10.83.84.244"
"1493310179.000",138,78,60,"10.83.3.150",445,3,1,2,"10.83.84.244"
"1493310116.000",352,212,140,"10.83.68.49",445,6,3,3,"10.83.84.244"
"1493310116.000",352,212,140,"10.83.42.91",445,6,3,3,"10.83.84.244"
"1493310115.000",2008,1162,846,"10.83.3.150",445,15,6,9,"10.83.84.244"
"1493310114.000",1987,1141,846,"10.83.134.91",445,15,6,9,"10.83.84.244"
"1493310114.000",282,142,140,"10.83.3.150",445,5,2,3,"10.83.84.244"
"1493310114.000",352,212,140,"10.83.134.91",445,6,3,3,"10.83.84.244"
"1493310104.000",82,0,82,"136.98.40.1",445,1,0,1,"10.83.84.244"
"1493310083.000",1987,1141,846,"10.83.134.91",445,15,6,9,"10.83.84.244"
"1493310082.000",282,142,140,"10.83.134.91",445,5,2,3,"10.83.84.244"
"1493310082.000",1986,1140,846,"10.83.65.91",445,15,6,9,"10.83.84.244"
"1493310082.000",352,212,140,"10.83.185.3",445,6,3,3,"10.83.84.244"
"1493310077.000",138,78,60,"10.83.3.150",445,3,1,2,"10.83.84.244"
"1493310072.000",82,0,82,"136.98.40.1",445,1,0,1,"10.83.84.244"
"1493305995.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493297896.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493296996.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493292245.000",14100,4739,9361,"10.11.168.10",445,51,22,29,"10.84.42.134"
"1493239392.000",7805,2487,5318,"10.11.168.10",445,29,13,16,"10.84.42.134"
"1493229708.000",14100,4739,9361,"10.11.168.10",445,51,22,29,"10.84.42.134"
"1493223192.000",7843,2423,5420,"10.11.168.10",445,29,12,17,"10.84.42.134"
"1493219592.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493218956.000",22348,8254,14094,"10.11.168.10",445,66,27,39,"10.84.42.134"
"1493218692.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493215991.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493203391.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493198890.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493196190.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493193490.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493188090.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493165590.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493158389.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493156589.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493152088.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493137689.000",7565,2353,5212,"10.11.168.10",445,27,11,16,"10.84.42.134"
"1493134885.000",14292,4867,9425,"10.11.168.10",445,54,24,30,"10.84.42.134"
"1493097186.000",8073,2679,5394,"10.11.168.9",445,29,12,17,"10.84.42.134"
"1493092686.000",7872,2649,5223,"10.11.168.9",445,27,11,16,"10.84.42.134"
"1493091786.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493058427.000",14100,4739,9361,"10.11.168.9",445,51,22,29,"10.84.42.134"
"1493054376.000",282,142,140,"10.83.29.108",445,5,2,3,"10.83.84.244"
"1493054375.000",1992,1146,846,"10.83.68.215",445,15,6,9,"10.83.84.244"
"1493054375.000",282,142,140,"10.83.68.215",445,5,2,3,"10.83.84.244"
"1493049095.000",282,142,140,"10.83.42.91",445,5,2,3,"10.83.84.244"
"1493049095.000",282,142,140,"10.83.29.108",445,5,2,3,"10.83.84.244"
"1493049095.000",2008,1162,846,"10.83.3.150",445,15,6,9,"10.83.84.244"
"1493049095.000",2008,1162,846,"10.83.42.91",445,15,6,9,"10.83.84.244"
"1493049095.000",1987,1141,846,"10.83.29.108",445,15,6,9,"10.83.84.244"
"1493049095.000",352,212,140,"10.83.3.150",445,6,3,3,"10.83.84.244"
"1493038563.000",14164,4739,9425,"10.11.168.9",445,52,22,30,"10.84.42.134"
"1493031484.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1493030180.000",22253,8254,13999,"10.11.168.9",445,66,27,39,"10.84.42.134"
"1493002793.000",14100,4739,9361,"10.11.168.10",445,51,22,29,"10.84.42.134"
"1492987381.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1492964880.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1492934257.000",14100,4739,9361,"10.11.168.9",445,51,22,29,"10.84.42.134"
"1492920778.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494072852.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494064752.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494058452.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494054851.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494042878.000",14228,4803,9425,"10.11.168.10",445,53,23,30,"10.84.42.134"
"1494030550.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494018033.000",21637,9293,12344,"10.11.168.9",445,73,33,40,"10.84.42.134"
"1494013449.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494004449.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493991487.000",62,0,62,"10.77.180.102",445,1,0,1,"10.84.42.231"
"1493991313.000",132,0,132,"10.77.180.102",445,2,0,2,"10.84.42.231"
"1493991153.000",62,0,62,"10.77.180.102",445,1,0,1,"10.84.42.231"
"1493987606.000",14164,4739,9425,"10.11.168.9",445,52,22,30,"10.84.42.134"
"1493978348.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493976548.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493976490.000",22317,8318,13999,"10.11.168.10",445,67,28,39,"10.84.42.134"
"1493972048.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493970248.000",7779,2423,5356,"10.11.168.10",445,28,12,16,"10.84.42.134"
"1493970074.000",23524,9513,14011,"10.11.168.10",445,68,29,39,"10.84.42.134"
"1493963047.000",7565,2353,5212,"10.11.168.10",445,27,11,16,"10.84.42.134"
"1493958547.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493958009.000",25841,10489,15352,"10.11.168.10",445,77,33,44,"10.84.42.134"
"1493957958.000",97144,38838,58306,"10.11.168.10",445,368,180,188,"10.84.42.134"
"1493953147.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493947747.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493945047.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493940546.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493939647.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493938746.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493937847.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493935146.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493934246.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493929746.000",7629,2417,5212,"10.11.168.10",445,28,12,16,"10.84.42.134"
"1493927946.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493926146.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493925246.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493922546.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493921646.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493915345.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493913545.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493908145.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493899267.000",14100,4739,9361,"10.11.168.10",445,51,22,29,"10.84.42.134"
"1493894644.000",7565,2353,5212,"10.11.168.10",445,27,11,16,"10.84.42.134"
"1493892844.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493882044.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493873043.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493868543.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493863019.000",14228,4803,9425,"10.11.168.10",445,53,23,30,"10.84.42.134"
"1493861343.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493856842.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493856718.000",14228,4803,9425,"10.11.168.10",445,53,23,30,"10.84.42.134"
"1493849642.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493846042.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493841542.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493833441.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493832541.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493830741.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493829841.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493827141.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493824440.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493817529.000",14228,4803,9425,"10.11.168.10",445,53,23,30,"10.84.42.134"
"1493816340.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493812740.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493810939.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493810808.000",14099,4738,9361,"10.11.168.10",445,51,22,29,"10.84.42.134"
"1493806440.000",7779,2423,5356,"10.11.168.10",445,28,12,16,"10.84.42.134"
"1493803738.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493802798.000",104190,40038,64152,"10.11.168.9",445,382,185,197,"10.84.42.134"
"1493796538.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493795639.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1493792038.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1493791139.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493790645.000",14228,4803,9425,"10.11.168.9",445,53,23,30,"10.84.42.134"
"1493789319.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493787518.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493777617.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493775817.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493770417.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493764117.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1493756016.000",7881,2663,5218,"10.11.168.10",445,28,12,16,"10.84.42.134"
"1493755115.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493753316.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493747282.000",1992,1146,846,"10.83.68.215",445,15,6,9,"10.83.84.244"
"1493747282.000",282,142,140,"10.83.68.215",445,5,2,3,"10.83.84.244"
"1493746949.000",352,212,140,"10.83.68.215",445,6,3,3,"10.83.84.244"
"1493746949.000",1992,1146,846,"10.83.68.215",445,15,6,9,"10.83.84.244"
"1493746939.000",82,0,82,"136.98.140.1",445,1,0,1,"10.83.84.244"
"1493746881.000",352,212,140,"10.83.29.103",445,6,3,3,"10.83.84.244"
"1493746881.000",2004,1158,846,"10.83.29.103",445,15,6,9,"10.83.84.244"
"1493746881.000",352,212,140,"10.83.68.215",445,6,3,3,"10.83.84.244"
"1493746881.000",1992,1146,846,"10.83.68.215",445,15,6,9,"10.83.84.244"
"1493736755.000",3662317,1089343,2572974,"10.188.60.18",445,10132,4840,5292,"10.84.42.134"
"1493729914.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493721464.000",14645,5266,9379,"10.11.168.10",445,54,25,29,"10.84.42.134"
"1493719114.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493716413.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493700213.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493695712.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493682212.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493680413.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493679332.000",14228,4739,9489,"10.11.168.10",445,53,22,31,"10.84.42.134"
"1493674112.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493670511.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1493668712.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493668066.000",352,212,140,"10.83.68.49",445,6,3,3,"10.83.84.205"
"1493668066.000",2000,1154,846,"10.83.68.49",445,15,6,9,"10.83.84.205"
"1493668031.000",2004,1158,846,"10.83.68.21",445,15,6,9,"10.83.84.205"
"1493668031.000",352,212,140,"10.83.68.49",445,6,3,3,"10.83.84.205"
"1493668031.000",282,142,140,"10.83.68.21",445,5,2,3,"10.83.84.205"
"1493668031.000",2000,1154,846,"10.83.68.49",445,15,6,9,"10.83.84.205"
"1493667963.000",352,212,140,"10.83.68.49",445,6,3,3,"10.83.84.205"
"1493667963.000",2000,1154,846,"10.83.68.49",445,15,6,9,"10.83.84.205"
"1493662411.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493659085.000",2000,1154,846,"10.83.68.49",445,15,6,9,"10.83.84.205"
"1493659085.000",2004,1158,846,"10.83.29.103",445,15,6,9,"10.83.84.205"
"1493659085.000",352,212,140,"10.83.68.49",445,6,3,3,"10.83.84.205"
"1493659085.000",352,212,140,"10.83.29.103",445,6,3,3,"10.83.84.205"
"1493652688.000",2000,1154,846,"10.83.68.49",445,15,6,9,"10.83.84.244"
"1493652688.000",282,142,140,"10.83.68.49",445,5,2,3,"10.83.84.244"
"1493652688.000",2000,1154,846,"10.83.68.49",445,15,6,9,"10.83.84.205"
"1493652688.000",352,212,140,"10.83.68.49",445,6,3,3,"10.83.84.205"
"1493652683.000",138,78,60,"10.83.3.150",445,3,1,2,"10.83.84.244"
"1493651739.000",282,142,140,"10.83.68.49",445,5,2,3,"10.83.84.244"
"1493651739.000",2000,1154,846,"10.83.68.49",445,15,6,9,"10.83.84.244"
"1493651737.000",2000,1154,846,"10.83.68.49",445,15,6,9,"10.83.84.205"
"1493651737.000",352,212,140,"10.83.68.49",445,6,3,3,"10.83.84.205"
"1493651737.000",2008,1162,846,"10.83.3.150",445,15,6,9,"10.83.84.205"
"1493651737.000",282,142,140,"10.83.3.150",445,5,2,3,"10.83.84.205"
"1493651734.000",138,78,60,"10.83.3.150",445,3,1,2,"10.83.84.244"
"1493648910.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1493648725.000",21553,9151,12402,"10.11.168.9",445,74,33,41,"10.84.42.134"
"1493630909.000",8137,2743,5394,"10.11.168.9",445,30,13,17,"10.84.42.134"
"1493628210.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493618310.000",8137,2743,5394,"10.11.168.10",445,30,13,17,"10.84.42.134"
"1493616510.000",8137,2743,5394,"10.11.168.10",445,30,13,17,"10.84.42.134"
"1493615610.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493610209.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493609309.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493607509.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493604436.000",14100,4739,9361,"10.11.168.10",445,51,22,29,"10.84.42.134"
"1493603909.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493603009.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493596709.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493595809.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493593109.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493583208.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493582307.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1493572408.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493570607.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493564307.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493559807.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493549007.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493545407.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493541604.000",14228,4803,9425,"10.11.168.9",445,53,23,30,"10.84.42.134"
"1493541538.000",22396,8254,14142,"10.11.168.9",445,67,27,40,"10.84.42.134"
"1493533706.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493526506.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493522906.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493516605.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493515705.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493512136.000",14100,4739,9361,"10.11.168.10",445,51,22,29,"10.84.42.134"
"1493505805.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493503105.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493502205.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493501305.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493486004.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493481504.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493479704.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1493468902.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493468002.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493461702.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1493438501.000",14164,4739,9425,"10.11.168.9",445,52,22,30,"10.84.42.134"
"1493431101.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1493427502.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1493426617.000",20016,6140,13876,"10.11.168.9",445,69,30,39,"10.84.42.134"
"1493422100.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1493420301.000",7954,2736,5218,"10.11.168.9",445,29,13,16,"10.84.42.134"
"1493417601.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493408914.000",14100,4739,9361,"10.11.168.9",445,51,22,29,"10.84.42.134"
"1493408600.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493399600.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493398700.000",7945,2727,5218,"10.11.168.10",445,29,13,16,"10.84.42.134"
"1493396899.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493392399.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493387000.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493383399.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493382500.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493373499.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493360898.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1493356397.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493349197.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493347398.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493340197.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493337498.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493330297.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1493329935.000",14292,4803,9489,"10.11.168.9",445,54,23,31,"10.84.42.134"
"1493323514.000",14645,5144,9501,"10.11.168.9",445,56,25,31,"10.84.42.134"
"1493319531.000",2000,1154,846,"10.83.68.49",445,15,6,9,"10.83.84.244"
