"_time",dest,host,user,Image,EventCode
"2017-03-21T16:39:37.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:39:37.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:39:36.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:39:35.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:39:34.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe",1
"2017-03-21T16:39:33.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe",1
"2017-03-21T16:39:33.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:39:32.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:39:31.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:39:31.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:39:21.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:39:10.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:39:08.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:39:08.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:39:08.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:39:08.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:39:08.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:39:08.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:39:07.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:39:07.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:39:07.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:39:07.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:39:01.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:39:01.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:39:01.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:39:00.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:39:00.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:38:59.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:38:59.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:38:59.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:38:58.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe",1
"2017-03-21T16:38:56.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:38:52.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:38:49.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:38:45.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files (x86)\Google\Update\GoogleUpdate.exe",1
"2017-03-21T16:38:43.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe",1
"2017-03-21T16:38:42.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:38:41.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:38:41.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe",1
"2017-03-21T16:38:41.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:38:40.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe",1
"2017-03-21T16:38:26.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:38:26.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:38:24.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Program Files\VMware\VMware Tools\VMwareResolutionSet.exe",1
"2017-03-21T16:38:19.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe",1
"2017-03-21T16:38:13.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe",1
"2017-03-21T16:38:07.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:38:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:38:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe",1
"2017-03-21T16:38:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:38:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe",1
"2017-03-21T16:38:03.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Users\User\AppData\Local\Google\Chrome\User Data\SwReporter\17.94.0\software_reporter_tool.exe",1
"2017-03-21T16:38:03.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Users\User\AppData\Local\Google\Chrome\User Data\SwReporter\17.94.0\software_reporter_tool.exe",1
"2017-03-21T16:38:02.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe",1
"2017-03-21T16:37:59.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\regtlibv12.exe",1
"2017-03-21T16:37:59.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe",1
"2017-03-21T16:37:59.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\regtlibv12.exe",1
"2017-03-21T16:37:59.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\regtlibv12.exe",1
"2017-03-21T16:37:59.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\regtlibv12.exe",1
"2017-03-21T16:37:59.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\regtlibv12.exe",1
"2017-03-21T16:37:59.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\regtlibv12.exe",1
"2017-03-21T16:37:59.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\regtlibv12.exe",1
"2017-03-21T16:37:58.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\regtlibv12.exe",1
"2017-03-21T16:37:58.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\regtlibv12.exe",1
"2017-03-21T16:37:58.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe",1
"2017-03-21T16:37:58.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\regtlibv12.exe",1
"2017-03-21T16:37:58.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe",1
"2017-03-21T16:37:58.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\regtlibv12.exe",1
"2017-03-21T16:37:58.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\regtlibv12.exe",1
"2017-03-21T16:37:58.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\regtlibv12.exe",1
"2017-03-21T16:37:58.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\regtlibv12.exe",1
"2017-03-21T16:37:58.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe",1
"2017-03-21T16:37:57.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe",1
"2017-03-21T16:37:57.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe",1
"2017-03-21T16:37:57.000+0000","Malware-VM3","Malware-VM3","Malware-VM3\User","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe",1
"2017-03-21T16:37:56.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe",1
"2017-03-21T16:37:52.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:37:52.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:37:03.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:37:03.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:37:03.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\d4970300a53f1597f9d5858ca9\Setup.exe",1
"2017-03-21T16:36:57.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\SoftwareDistribution\Download\Install\NDP40-KB2468871-v2-x64.exe",1
"2017-03-21T16:36:56.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:36:56.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:36:56.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe",1
"2017-03-21T16:36:55.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:36:55.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:36:55.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe",1
"2017-03-21T16:36:55.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\SoftwareDistribution\Download\Install\MicrosoftFixit50736.exe",1
"2017-03-21T16:36:19.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\SoftwareDistribution\Download\Install\Windows-KB890830-x64-V5.46-delta.exe",1
"2017-03-21T16:36:07.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:36:07.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:58.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:58.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:57.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:57.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:57.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:57.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:55.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:55.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:55.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:55.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:55.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:55.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:54.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:54.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:52.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:52.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:51.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:51.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:50.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:47.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:47.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:46.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:46.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:46.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:44.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:44.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:44.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:43.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:43.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:37.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:35.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:35.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:35.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:35.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:29.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:28.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:23.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:16.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:16.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:16.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe",1
"2017-03-21T16:35:16.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:16.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe",1
"2017-03-21T16:35:15.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:35:07.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:34:51.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:34:51.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:34:51.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe",1
"2017-03-21T16:34:51.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-03-21T16:34:51.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe",1
"2017-03-21T16:34:46.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\regtlibv12.exe",1
"2017-03-21T16:34:45.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\regtlibv12.exe",1
"2017-03-21T16:34:45.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\regtlibv12.exe",1
"2017-03-21T16:34:45.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\regtlibv12.exe",1
"2017-03-21T16:34:45.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\regtlibv12.exe",1
"2017-03-21T16:34:45.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\regtlibv12.exe",1
"2017-03-21T16:34:45.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\regtlibv12.exe",1
"2017-03-21T16:34:45.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\regtlibv12.exe",1
"2017-03-21T16:34:45.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\regtlibv12.exe",1
"2017-03-21T16:34:45.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\regtlibv12.exe",1
"2017-03-21T16:34:45.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\regtlibv12.exe",1
"2017-03-21T16:34:45.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\regtlibv12.exe",1
"2017-03-21T16:34:45.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework\v4.0.30319\regtlibv12.exe",1
