EventCode,EventType,RecordNumber,"_time",action,"anonymized_ComputerName",dest,source,sourcetype,src,user
4648,0,2496004962,"1472238877.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4648,0,2496005418,"1472238887.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4648,0,1006329646,"1472239467.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,242696888,"1472239579.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4648,0,242698976,"1472239804.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4648,0,1006335352,"1472239836.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,242700543,"1472239947.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4624,0,242700831,"1472239966.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4648,0,242707880,"1472240669.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,242710082,"1472240921.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,242724535,"1472242579.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,242724609,"1472242589.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,242725711,"1472242709.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,242726682,"1472242804.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,242733683,"1472243524.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,242737252,"1472243916.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4648,0,1006381811,"1472244259.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4648,0,1006382167,"1472244281.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,242740743,"1472244286.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4648,0,242746087,"1472244881.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4624,0,242746375,"1472244957.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4648,0,242752841,"1472245671.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4648,0,1006403929,"1472246082.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4648,0,1006406648,"1472246298.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4624,0,1006408873,"1472246436.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,242763227,"1472246833.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,242763628,"1472246876.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4624,0,242775425,"1472248283.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,242792226,"1472250068.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4648,0,242797661,"1472250738.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4648,0,242799045,"1472250898.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4648,0,2496376794,"1472251006.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4768,0,144428640,"1472271566.000",success,"anon_ComputerName_13","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",chuck
4624,0,242931743,"1472287075.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,2497371265,"1472287185.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4648,0,242932449,"1472287194.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4624,0,2497371599,"1472287198.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4624,0,242933089,"1472287301.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4648,0,242933414,"1472287333.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4648,0,242939731,"1472288310.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,242941405,"1472288521.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4648,0,1006701168,"1472288674.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4648,0,242943218,"1472288756.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4648,0,2497421163,"1472288912.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,242945744,"1472289116.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4648,0,2497428900,"1472289178.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,242947483,"1472289365.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4648,0,242951352,"1472289954.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4648,0,242954500,"1472290386.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4624,0,242954591,"1472290403.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4648,0,242955218,"1472290501.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,242955260,"1472290502.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4648,0,2497480861,"1472291102.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,242961124,"1472291367.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,242963107,"1472291676.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,242963366,"1472291705.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4624,0,242965114,"1472291967.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,2497510814,"1472292057.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4648,0,242967845,"1472292334.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,242968457,"1472292399.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4648,0,1006730380,"1472292486.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,242969110,"1472292504.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4648,0,1006730664,"1472292505.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,1006737052,"1472293139.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4648,0,242973899,"1472293219.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,1006739079,"1472293337.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4648,0,242976917,"1472293686.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,242977221,"1472293715.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4648,0,242978599,"1472293902.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,242980132,"1472294130.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,242980495,"1472294177.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,242981882,"1472294390.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,2497578266,"1472294490.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,2497581584,"1472294619.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4648,0,242984100,"1472294749.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,242985393,"1472294967.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,2497591886,"1472294970.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4648,0,242985589,"1472294979.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4648,0,242987113,"1472295210.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,242987199,"1472295217.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4624,0,242988711,"1472295457.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4648,0,1006761063,"1472296179.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,242994883,"1472296404.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4648,0,1006765871,"1472296657.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4624,0,242996824,"1472296670.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,2497650051,"1472297149.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4648,0,243000084,"1472297163.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4648,0,243002865,"1472297603.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,243003090,"1472297628.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4648,0,2497666811,"1472297730.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4648,0,243007429,"1472298236.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4648,0,2497687595,"1472298450.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4648,0,243010144,"1472298701.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,2497696751,"1472298710.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,2497704720,"1472298976.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,2497706470,"1472299050.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4648,0,243014482,"1472299328.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,2497721198,"1472299542.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,1006786132,"1472299767.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4648,0,243017610,"1472299842.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4648,0,243017929,"1472299902.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4624,0,1006789102,"1472300061.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4648,0,1006791149,"1472300269.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4648,0,1006792002,"1472300370.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,1006792275,"1472300390.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4648,0,243021172,"1472300408.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,1006794567,"1472300604.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,1006798235,"1472300963.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,1006798295,"1472300967.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,1006799694,"1472301084.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,1006800301,"1472301141.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4648,0,243026918,"1472301323.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4648,0,2497773762,"1472301588.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,2497778216,"1472301723.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4648,0,2497784724,"1472301937.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4648,0,2497793815,"1472302242.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4648,0,2497796014,"1472302316.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4648,0,1006810420,"1472302403.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,243036005,"1472302722.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4648,0,1006814275,"1472302777.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4648,0,1006817093,"1472303003.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4624,0,2497822828,"1472303370.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,2497838509,"1472303901.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,243043752,"1472303901.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4648,0,243045248,"1472304125.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,2497847469,"1472304220.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,243046602,"1472304350.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4624,0,2497855432,"1472304476.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,2497858400,"1472304597.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,2497865227,"1472304821.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4648,0,243049564,"1472304821.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4648,0,243051998,"1472305191.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,2498101815,"1472313808.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4648,0,243074235,"1472313883.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,2498106404,"1472313950.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4648,0,1006888396,"1472314524.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4648,0,1006888922,"1472314551.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,243080464,"1472314790.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4648,0,1006892559,"1472314917.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4648,0,2498133762,"1472315005.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,243082044,"1472315029.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4624,0,243083558,"1472315251.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,243083761,"1472315271.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,243085160,"1472315484.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,243085687,"1472315526.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4648,0,2498153065,"1472315646.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,243088672,"1472315968.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4648,0,2498167984,"1472316126.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,243091198,"1472316342.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4648,0,1006904687,"1472316831.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,1006911878,"1472317458.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,1006912662,"1472317550.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4648,0,243099738,"1472317569.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4624,0,243100145,"1472317645.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4624,0,243100995,"1472317765.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,243101383,"1472317806.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4648,0,2498252619,"1472318008.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4624,0,243109043,"1472318902.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,243110358,"1472319091.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,2498285812,"1472319102.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4648,0,243113194,"1472319497.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,243114604,"1472319709.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4648,0,1006928142,"1472319969.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,243117024,"1472320063.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4648,0,1006930381,"1472320218.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4624,0,243119418,"1472320429.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4648,0,2498332462,"1472320789.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,243122613,"1472320911.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,243123555,"1472321049.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4648,0,2498346987,"1472321248.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4648,0,1006939273,"1472321485.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4648,0,1006940919,"1472321644.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4624,0,1006942111,"1472321764.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4648,0,1006945395,"1472322100.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4648,0,1006945463,"1472322103.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4648,0,1006945882,"1472322142.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4648,0,2498386118,"1472322688.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,243136243,"1472322957.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4648,0,1006953469,"1472323326.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4648,0,243139250,"1472323408.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,1006954370,"1472323437.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4648,0,1006961929,"1472324049.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,243144468,"1472324178.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,243145627,"1472324380.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,243148929,"1472324851.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,1006970939,"1472324871.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4648,0,243150182,"1472325017.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4648,0,1006978059,"1472325622.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4624,0,243157691,"1472326180.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4648,0,2498479854,"1472326197.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4648,0,2498483634,"1472326300.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4624,0,243160444,"1472326578.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4648,0,2498491944,"1472326582.000",success,"anon_ComputerName_17","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,243161837,"1472326790.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,1006988482,"1472327140.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,1006989764,"1472327270.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4648,0,243166638,"1472327510.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4648,0,243167577,"1472327631.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4648,0,243169912,"1472327983.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,243170673,"1472328091.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,243172214,"1472328331.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4624,0,1007002899,"1472328357.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4648,0,243172510,"1472328366.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4648,0,243175593,"1472328822.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4648,0,243175642,"1472328829.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.103",bob
4624,0,1007011037,"1472329190.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4648,0,243178922,"1472329317.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
4624,0,1007013389,"1472329418.000",success,"anon_ComputerName_18","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.102",bob
4648,0,243180171,"1472329529.000",success,"anon_ComputerName_19","host_12","WinEventLog:Security","WinEventLog:Security","10.17.0.101",bob
