EventCode,"_time",sourcetype,tag,user
4634,"1527531248.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4624,"1527530540.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",alice
4768,"1527529557.000","WinEventLog:Security","authentication;os;security;windows",chuck
4768,"1527529557.000","WinEventLog:Security","authentication;os;security;windows",chuck
4648,"1527529557.000","WinEventLog:Security","authentication;os;privileged;remote;security;windows",chuck
4634,"1527529555.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4634,"1527529419.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4634,"1527529321.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",alice
4768,"1527527992.000","WinEventLog:Security","authentication;os;security;windows",alice
4624,"1527527992.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",alice
4648,"1527527992.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1527527641.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4624,"1527527641.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4624,"1527525799.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4624,"1527524021.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4624,"1527522213.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4624,"1527522211.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4634,"1527522121.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",chuck
4768,"1527521839.000","WinEventLog:Security","authentication;os;security;windows",chuck
4624,"1527520805.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4648,"1527520789.000","WinEventLog:Security","authentication;os;privileged;remote;security;windows",chuck
4634,"1527520692.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1527520561.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1527520407.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4624,"1527520406.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4634,"1527520373.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1527520321.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",chuck
4634,"1527519514.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1527519514.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1527519512.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1527518610.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4634,"1527518609.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4624,"1527518609.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4634,"1527518561.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4624,"1527518561.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4634,"1527518345.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1527517503.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1527517502.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1527517273.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1527516908.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1527516902.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1527516809.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4768,"1527516128.000","WinEventLog:Security","authentication;os;security;windows",chuck
4624,"1527516128.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",chuck
4648,"1527516128.000","WinEventLog:Security","authentication;os;privileged;remote;security;windows",chuck
4768,"1527516128.000","WinEventLog:Security","authentication;os;security;windows",chuck
4624,"1527515996.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4768,"1527515827.000","WinEventLog:Security","authentication;os;security;windows",chuck
4648,"1527515827.000","WinEventLog:Security","authentication;os;privileged;remote;security;windows",chuck
4768,"1527515503.000","WinEventLog:Security","authentication;os;security;windows",alice
4624,"1527515071.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1527515064.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1527514985.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4634,"1527514943.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4634,"1527514921.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",chuck
4634,"1527514789.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1527514634.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1527514634.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1527514634.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1527514634.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1527514521.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1527514514.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1527513922.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1527513769.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1527513769.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1527513645.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1527513384.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1527513263.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1527513144.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1527513121.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",chuck
4624,"1527513004.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1527513001.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1527512898.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1527512898.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1527512410.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1527512114.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1527512114.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1527512114.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1527512018.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1527511966.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1527511633.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1527511631.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1527511566.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1527511565.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1527511430.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1527511426.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1527511424.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1527511370.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4624,"1527511370.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4634,"1527511343.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4624,"1527511343.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4634,"1527511139.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4768,"1527511065.000","WinEventLog:Security","authentication;os;security;windows",alice
4624,"1527511063.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1527511061.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1527510948.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1527510899.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1527510894.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4634,"1527510894.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",alice
4624,"1527510776.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1527510774.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1527510773.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1527510769.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4624,"1527510769.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1527509569.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4648,"1527508963.000","WinEventLog:Security","authentication;os;privileged;remote;security;windows",chuck
4634,"1527508621.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",chuck
4624,"1527508405.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",chuck
4768,"1527508405.000","WinEventLog:Security","authentication;os;security;windows",chuck
4648,"1527507749.000","WinEventLog:Security","authentication;os;remote;security;windows",alice
4634,"1527507722.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4634,"1527507570.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4768,"1527507258.000","WinEventLog:Security","authentication;os;security;windows",chuck
4624,"1527505924.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4648,"1527504558.000","WinEventLog:Security","authentication;os;privileged;remote;security;windows",chuck
4624,"1527504189.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4624,"1527504188.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
4634,"1527504182.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",chuck
4634,"1527504121.000","WinEventLog:Security","access;logoff;os;remote;security;stop;windows",chuck
4768,"1527503270.000","WinEventLog:Security","authentication;os;security;windows",chuck
4634,"1527503220.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",chuck
4768,"1527502444.000","WinEventLog:Security","authentication;os;security;windows",alice
4634,"1527502381.000","WinEventLog:Security","access;cleartext;logoff;os;remote;security;stop;windows",alice
4624,"1527501331.000","WinEventLog:Security","authentication;cleartext;os;remote;security;windows",alice
4624,"1527500514.000","WinEventLog:Security","authentication;os;remote;security;windows",chuck
