"_time",count,EventCode,Keywords,"Logon_Process","Logon_Type","Logon_Type_Description",RecordNumber,Type,dest,user
"1479317802.000",,4624,"Audit Success",User32,10,RemoteInteractive,1538721,Information,"host_1","user_26"
"1479317851.000",,4624,"Audit Success",User32,10,RemoteInteractive,1538725,Information,"host_1","user_106"
"1479319464.000",,4624,"Audit Success",User32,10,RemoteInteractive,1538737,Information,"host_1","user_143"
"1479320162.000",,4624,"Audit Success",User32,10,RemoteInteractive,1538748,Information,"host_1","user_52"
"1479320300.000",,4624,"Audit Success",User32,10,RemoteInteractive,1538754,Information,"host_1","user_94"
"1479321893.000",,4624,"Audit Success",User32,10,RemoteInteractive,1538775,Information,"host_1","user_95"
"1479321950.000",,4624,"Audit Success",User32,10,RemoteInteractive,1538778,Information,"host_1","user_71"
"1479322178.000",,4624,"Audit Success",User32,10,RemoteInteractive,1538788,Information,"host_1","user_41"
"1479324454.000",,4624,"Audit Success",User32,10,RemoteInteractive,1538813,Information,"host_1","user_52"
"1479329524.000",,4624,"Audit Success",User32,10,RemoteInteractive,1538852,Information,"host_1","user_113"
"1479329925.000",,4624,"Audit Success",User32,10,RemoteInteractive,1538857,Information,"host_1","user_106"
"1479330330.000",,4624,"Audit Success",User32,10,RemoteInteractive,1538863,Information,"host_1","user_12"
"1479331741.000",,4624,"Audit Success",User32,10,RemoteInteractive,1538870,Information,"host_1","user_52"
"1479332271.000",,4624,"Audit Success",User32,10,RemoteInteractive,1538879,Information,"host_1","user_51"
"1479333073.000",,4624,"Audit Success",User32,10,RemoteInteractive,1538893,Information,"host_1","user_51"
"1479333120.000",,4624,"Audit Success",User32,10,RemoteInteractive,1538897,Information,"host_1","user_65"
"1479333166.000",,4624,"Audit Success",User32,10,RemoteInteractive,1538901,Information,"host_1","user_65"
"1479333416.000",,4624,"Audit Success",User32,10,RemoteInteractive,396180,Information,"host_24","user_112"
"1479333827.000",,4624,"Audit Success",User32,10,RemoteInteractive,1538917,Information,"host_1","user_65"
"1479335114.000",,4624,"Audit Success",User32,10,RemoteInteractive,1538931,Information,"host_1","user_95"
"1479335454.000",,4624,"Audit Success",User32,10,RemoteInteractive,1538935,Information,"host_1","user_51"
"1479339272.000",,4624,"Audit Success",Advapi,2,Interactive,1538967,Information,"host_1","user_82"
"1479339274.000",,4624,"Audit Success",Advapi,2,Interactive,1538970,Information,"host_1","user_82"
"1479339277.000",,4624,"Audit Success",User32,10,RemoteInteractive,1538974,Information,"host_1","user_82"
"1479341343.000",,4624,"Audit Success",User32,10,RemoteInteractive,1538992,Information,"host_1","user_51"
"1479342331.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539006,Information,"host_1","user_51"
"1479344075.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539024,Information,"host_1","user_52"
"1479348250.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539047,Information,"host_1","user_94"
"1479359696.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539084,Information,"host_1","user_146"
"1479381624.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539188,Information,"host_1","user_39"
"1479392154.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539223,Information,"host_1","user_39"
"1479396869.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539242,Information,"host_1","user_39"
"1479400257.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539256,Information,"host_1","user_146"
"1479403228.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539270,Information,"host_1","user_12"
"1479404389.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539281,Information,"host_1","user_65"
"1479404537.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539287,Information,"host_1","user_65"
"1479404849.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539296,Information,"host_1","user_115"
"1479405656.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539301,Information,"host_1","user_146"
"1479406140.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539306,Information,"host_1","user_106"
"1479408667.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539327,Information,"host_1","user_31"
"1479409342.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539333,Information,"host_1","user_51"
"1479410305.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539341,Information,"host_1","user_112"
"1479410448.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539348,Information,"host_1","user_146"
"1479411224.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539366,Information,"host_1","user_16"
"1479411902.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539383,Information,"host_1","user_146"
"1479411964.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539388,Information,"host_1","user_52"
"1479412407.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539396,Information,"host_1","user_16"
"1479414322.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539413,Information,"host_1","user_16"
"1479416037.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539426,Information,"host_1","user_94"
"1479417010.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539439,Information,"host_1","user_51"
"1479418409.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539464,Information,"host_1","user_52"
"1479418576.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539468,Information,"host_1","user_57"
"1479418713.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539473,Information,"host_1","user_16"
"1479418737.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539479,Information,"host_1","user_31"
"1479419268.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539491,Information,"host_1","user_53"
"1479425462.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539545,Information,"host_1","user_30"
"1479425697.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539550,Information,"host_1","user_51"
"1479427577.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539567,Information,"host_1","user_63"
"1479427694.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539571,Information,"host_1","user_51"
"1479434644.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539623,Information,"host_1","user_122"
"1479435329.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539631,Information,"host_1","user_82"
"1479445938.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539666,Information,"host_1","user_52"
"1479446346.000",,4624,"Audit Success",Advapi,2,Interactive,128752375,Information,"host_4","user_5"
"1479479259.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539778,Information,"host_1","user_39"
"1479483454.000",,4624,"Audit Success",Advapi,2,Interactive,1101052267,Information,"host_11","user_4"
"1479483457.000",,4624,"Audit Success",User32,10,RemoteInteractive,1101052552,Information,"host_11","user_60"
"1479489193.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539809,Information,"host_1","user_31"
"1479490686.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539815,Information,"host_1","user_146"
"1479490888.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539826,Information,"host_1","user_143"
"1479492550.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539847,Information,"host_1","user_12"
"1479492844.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539855,Information,"host_1","user_12"
"1479493101.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539864,Information,"host_1","user_106"
"1479493299.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539868,Information,"host_1","user_52"
"1479493580.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539872,Information,"host_1","user_48"
"1479493929.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539880,Information,"host_1","user_112"
"1479493991.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539884,Information,"host_1","user_86"
"1479496491.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539898,Information,"host_1","user_122"
"1479497348.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539919,Information,"host_1","user_133"
"1479497521.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539929,Information,"host_1","user_106"
"1479498942.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539938,Information,"host_1","user_112"
"1479501957.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539951,Information,"host_1","user_26"
"1479503029.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539970,Information,"host_1","user_51"
"1479503887.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539975,Information,"host_1","user_65"
"1479504850.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539983,Information,"host_1","user_65"
"1479507062.000",,4624,"Audit Success",User32,10,RemoteInteractive,1539998,Information,"host_1","user_115"
"1479507825.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540003,Information,"host_1","user_143"
"1479508011.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540009,Information,"host_1","user_122"
"1479509692.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540028,Information,"host_1","user_86"
"1479509813.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540033,Information,"host_1","user_63"
"1479510311.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540037,Information,"host_1","user_47"
"1479512874.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540065,Information,"host_1","user_16"
"1479514811.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540087,Information,"host_1","user_143"
"1479517009.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540103,Information,"host_1","user_86"
"1479517982.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540109,Information,"host_1","user_63"
"1479519021.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540119,Information,"host_1","user_122"
"1479520235.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540137,Information,"host_1","user_100"
"1479520331.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540145,Information,"host_1","user_138"
"1479523785.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540167,Information,"host_1","user_138"
"1479558138.000",,4624,"Audit Success",Advapi,2,Interactive,1107661088,Information,"host_11","user_4"
"1479558142.000",,4624,"Audit Success",User32,10,RemoteInteractive,1107661449,Information,"host_11","user_99"
"1479577740.000",,4624,"Audit Success",Advapi,2,Interactive,1109278643,Information,"host_11","user_5"
"1479577742.000",,4624,"Audit Success",User32,10,RemoteInteractive,1109278843,Information,"host_11","user_74"
"1479590047.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540377,Information,"host_1","user_146"
"1479592344.000",,4624,"Audit Success",Advapi,2,Interactive,1110472456,Information,"host_11","user_5"
"1479592348.000",,4624,"Audit Success",User32,10,RemoteInteractive,1110472829,Information,"host_11","user_74"
"1479618611.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540502,Information,"host_1","user_146"
"1479660228.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540622,Information,"host_1","user_146"
"1479676918.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540678,Information,"host_1","user_146"
"1479725845.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540822,Information,"host_1","user_39"
"1479726237.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540822,Information,host22,"user_146"
"1479727265.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540834,Information,"host_1","user_39"
"1479727657.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540834,Information,host22,"user_146"
"1479730342.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540852,Information,"host_1","user_39"
"1479730734.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540852,Information,host6,"user_146"
"1479732157.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540863,Information,"host_1","user_39"
"1479732549.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540863,Information,host14,"user_146"
"1479741650.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540892,Information,"host_1","user_39"
"1479742042.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540892,Information,host7,"user_146"
"1479747020.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540622,Information,host0,"user_146"
"1479750010.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540929,Information,"host_1","user_104"
"1479750135.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540933,Information,"host_1","user_106"
"1479750402.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540929,Information,host21,"user_146"
"1479750527.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540933,Information,host14,"user_146"
"1479751333.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540938,Information,"host_1","user_52"
"1479751700.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540944,Information,"host_1","user_146"
"1479751725.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540938,Information,host14,"user_146"
"1479751834.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540950,Information,"host_1","user_86"
"1479752092.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540944,Information,host17,"user_146"
"1479752150.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540956,Information,"host_1","user_48"
"1479752226.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540950,Information,host5,"user_146"
"1479752542.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540956,Information,host7,"user_146"
"1479753610.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540967,Information,"host_1","user_12"
"1479753822.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540973,Information,"host_1","user_12"
"1479754002.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540967,Information,host14,"user_146"
"1479754214.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540973,Information,host14,"user_146"
"1479754959.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540981,Information,"host_1","user_143"
"1479755209.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540986,Information,"host_1","user_12"
"1479755253.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540991,Information,"host_1","user_71"
"1479755351.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540981,Information,host0,"user_146"
"1479755601.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540986,Information,host19,"user_146"
"1479755645.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540991,Information,host5,"user_146"
"1479755800.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540998,Information,"host_1","user_95"
"1479756192.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540998,Information,host8,"user_146"
"1479760850.000",,4624,"Audit Success",User32,10,RemoteInteractive,1541023,Information,"host_1","user_65"
"1479761242.000",,4624,"Audit Success",User32,10,RemoteInteractive,1541023,Information,host6,"user_146"
"1479761648.000",,4624,"Audit Success",User32,10,RemoteInteractive,1541031,Information,"host_1","user_41"
"1479761907.000",,4624,"Audit Success",User32,10,RemoteInteractive,1541036,Information,"host_1","user_95"
"1479762040.000",,4624,"Audit Success",User32,10,RemoteInteractive,1541031,Information,"host_23","user_146"
"1479762096.000",,4624,"Audit Success",User32,10,RemoteInteractive,1541040,Information,"host_1","user_65"
"1479762299.000",,4624,"Audit Success",User32,10,RemoteInteractive,1541036,Information,host19,"user_146"
"1479762488.000",,4624,"Audit Success",User32,10,RemoteInteractive,1541040,Information,host7,"user_146"
"1479762621.000",,4624,"Audit Success",Advapi,2,Interactive,1100562653,Information,"host_12","user_32"
"1479763013.000",,4624,"Audit Success",Advapi,2,Interactive,1100562653,Information,host15,"user_146"
"1479763038.000",,4624,"Audit Success",User32,10,RemoteInteractive,1541050,Information,"host_1","user_122"
"1479763208.000",,4624,"Audit Success",User32,10,RemoteInteractive,1541054,Information,"host_1","user_95"
"1479763430.000",,4624,"Audit Success",User32,10,RemoteInteractive,1541050,Information,host15,"user_146"
"1479763600.000",,4624,"Audit Success",User32,10,RemoteInteractive,1541054,Information,host8,"user_146"
"1479763710.000",,4624,"Audit Success",User32,10,RemoteInteractive,1540678,Information,host5,"user_146"
"1479766662.000",,4624,"Audit Success",User32,10,RemoteInteractive,1541077,Information,"host_1","user_100"
"1479767054.000",,4624,"Audit Success",User32,10,RemoteInteractive,1541077,Information,host8,"user_146"
"1479767746.000",,4624,"Audit Success",User32,10,RemoteInteractive,3291962,Information,"host_23","user_1"
"1479767798.000",,4624,"Audit Success",User32,10,RemoteInteractive,1541089,Information,"host_1","user_63"
"1479768138.000",,4624,"Audit Success",User32,10,RemoteInteractive,3291962,Information,host8,"user_146"
"1479768190.000",,4624,"Audit Success",User32,10,RemoteInteractive,1541089,Information,host1,"user_146"
"1479769822.000",,4624,"Audit Success",User32,10,RemoteInteractive,1541099,Information,"privileged_host_47","svc_system_monitoring"
"1479770214.000",,4624,"Audit Success",User32,10,RemoteInteractive,1541099,Information,host16,"user_146"
