"_time",folder,item,user
"1489247782.000",PROPOSALS,"FILE_618","USER_362"
"1489247791.000",PROPOSALS,"FILE_635","USER_362"
"1489247821.000",PROPOSALS,"FILE_628","USER_362"
"1489247891.000",PROPOSALS,"FILE_634","USER_362"
"1489247901.000",PROPOSALS,"FILE_621","USER_362"
"1489247911.000",PROPOSALS,"FILE_630","USER_362"
"1489247922.000",PROPOSALS,"FILE_602","USER_362"
"1489247941.000",PROPOSALS,"FILE_592","USER_362"
"1489247971.000",PROPOSALS,"FILE_590","USER_362"
"1489247991.000",PROPOSALS,"FILE_605","USER_362"
"1489248023.000",PROPOSALS,"FILE_651","USER_362"
"1489248071.000",PROPOSALS,"FILE_614","USER_362"
"1489248081.000",PROPOSALS,"FILE_591","USER_362"
"1489248101.000",PROPOSALS,"FILE_626","USER_362"
"1489248141.000",PROPOSALS,"FILE_596","USER_362"
"1489248153.000",PROPOSALS,"FILE_594","USER_362"
"1489248181.000",PROPOSALS,"FILE_648","USER_362"
"1489248251.000",PROPOSALS,"FILE_599","USER_362"
"1489248272.000",PROPOSALS,"FILE_603","USER_362"
"1489248281.000",PROPOSALS,"FILE_624","USER_362"
"1489248303.000",PROPOSALS,"FILE_625","USER_362"
"1489264269.000","FOLDER_4","FILE_334","USER_342"
"1489270107.000","FOLDER_13","FILE_187","USER_362"
"1489272985.000","FOLDER_13","FILE_160","USER_154"
"1489277977.000","FOLDER_13","FILE_165","USER_362"
"1489278101.000","FOLDER_13","FILE_170","USER_362"
"1489282412.000",PROPOSALS,"FILE_585","USER_362"
"1489311711.000",PROPOSALS,"FILE_583","USER_362"
"1489311731.000",PROPOSALS,"FILE_584","USER_362"
"1489311751.000",PROPOSALS,"FILE_579","USER_362"
"1489311891.000",PROPOSALS,"FILE_586","USER_362"
"1489311951.000",PROPOSALS,"FILE_577","USER_362"
"1489311981.000",PROPOSALS,"FILE_578","USER_362"
"1489312010.000",PROPOSALS,"FILE_581","USER_362"
"1489312161.000",PROPOSALS,"FILE_587","USER_362"
"1489312201.000",PROPOSALS,"FILE_580","USER_362"
"1489312210.000",PROPOSALS,"FILE_336","USER_362"
"1489312220.000",PROPOSALS,"FILE_582","USER_362"
"1489332194.000",PROPOSALS,"FILE_639","USER_362"
"1489332224.000",PROPOSALS,"FILE_645","USER_362"
"1489332244.000",PROPOSALS,"FILE_615","USER_362"
"1489332254.000",PROPOSALS,"FILE_655","USER_362"
"1489332324.000",PROPOSALS,"FILE_589","USER_362"
"1489332344.000",PROPOSALS,"FILE_631","USER_362"
"1489332354.000",PROPOSALS,"FILE_629","USER_362"
"1489332394.000",PROPOSALS,"FILE_597","USER_362"
"1489332404.000",PROPOSALS,"FILE_611","USER_362"
"1489332434.000",PROPOSALS,"FILE_644","USER_362"
"1489333134.000",PROPOSALS,"FILE_604","USER_362"
"1489333144.000",PROPOSALS,"FILE_632","USER_362"
"1489333145.000",PROPOSALS,"FILE_608","USER_362"
"1489333155.000",PROPOSALS,"FILE_643","USER_362"
"1489333174.000",PROPOSALS,"FILE_640","USER_362"
"1489333195.000",PROPOSALS,"FILE_654","USER_362"
"1489333204.000",PROPOSALS,"FILE_637","USER_362"
"1489333264.000",PROPOSALS,"FILE_598","USER_362"
"1489333284.000",PROPOSALS,"FILE_647","USER_362"
"1489333294.000",PROPOSALS,"FILE_646","USER_362"
"1489333343.000",PROPOSALS,"FILE_595","USER_362"
"1489333364.000",PROPOSALS,"FILE_617","USER_362"
"1489333373.000",PROPOSALS,"FILE_601","USER_362"
"1489333374.000",PROPOSALS,"FILE_609","USER_362"
"1489333404.000",PROPOSALS,"FILE_653","USER_362"
"1489333414.000",PROPOSALS,"FILE_593","USER_362"
"1489333424.000",PROPOSALS,"FILE_606","USER_362"
"1489333425.000",PROPOSALS,"FILE_649","USER_362"
"1489333433.000",PROPOSALS,"FILE_616","USER_362"
"1489333453.000",PROPOSALS,"FILE_622","USER_362"
"1489333463.000",PROPOSALS,"FILE_656","USER_362"
"1489333494.000",PROPOSALS,"FILE_650","USER_362"
"1489333503.000",PROPOSALS,"FILE_641","USER_362"
"1489333574.000",PROPOSALS,"FILE_636","USER_362"
"1489333604.000",PROPOSALS,"FILE_652","USER_362"
"1489333623.000",PROPOSALS,"FILE_627","USER_362"
"1489333644.000",PROPOSALS,"FILE_612","USER_362"
"1489333703.000",PROPOSALS,"FILE_638","USER_362"
"1489333713.000",PROPOSALS,"FILE_642","USER_362"
"1489333773.000",PROPOSALS,"FILE_619","USER_362"
"1489333963.000",PROPOSALS,"FILE_610","USER_362"
"1489334033.000",PROPOSALS,"FILE_623","USER_362"
"1489334034.000",PROPOSALS,"FILE_613","USER_362"
"1489334043.000",PROPOSALS,"FILE_600","USER_362"
"1489334063.000",PROPOSALS,"FILE_607","USER_362"
"1489334113.000",PROPOSALS,"FILE_620","USER_362"
"1489334153.000",PROPOSALS,"FILE_633","USER_362"
"1489334183.000",PROPOSALS,"FILE_618","USER_362"
"1489334193.000",PROPOSALS,"FILE_635","USER_362"
"1489334223.000",PROPOSALS,"FILE_628","USER_362"
"1489334293.000",PROPOSALS,"FILE_634","USER_362"
"1489334303.000",PROPOSALS,"FILE_621","USER_362"
"1489334313.000",PROPOSALS,"FILE_630","USER_362"
"1489334324.000",PROPOSALS,"FILE_602","USER_362"
"1489334343.000",PROPOSALS,"FILE_592","USER_362"
"1489334373.000",PROPOSALS,"FILE_590","USER_362"
"1489334393.000",PROPOSALS,"FILE_605","USER_362"
"1489334434.000",PROPOSALS,"FILE_651","USER_362"
"1489334473.000",PROPOSALS,"FILE_614","USER_362"
"1489334483.000",PROPOSALS,"FILE_591","USER_362"
"1489334503.000",PROPOSALS,"FILE_626","USER_362"
"1489334553.000",PROPOSALS,"FILE_596","USER_362"
"1489334563.000",PROPOSALS,"FILE_594","USER_362"
"1489334583.000",PROPOSALS,"FILE_648","USER_362"
"1489334653.000",PROPOSALS,"FILE_599","USER_362"
"1489334684.000",PROPOSALS,"FILE_603","USER_362"
"1489334688.000",PROPOSALS,"FILE_624","USER_362"
"1489334714.000",PROPOSALS,"FILE_625","USER_362"
"1489356522.000","FOLDER_13","FILE_187","USER_362"
"1489364407.000","FOLDER_13","FILE_165","USER_362"
"1489364550.000","FOLDER_13","FILE_170","USER_362"
"1489366877.000","FOLDER_13","FILE_310","USER_295"
"1489368826.000",PROPOSALS,"FILE_585","USER_362"
"1489370014.000",PROPOSALS,"FILE_385","USER_286"
"1489370015.000",PROPOSALS,"FILE_385","USER_286"
"1489370545.000","FOLDER_4","FILE_350","USER_256"
"1489372216.000",PROPOSALS,"FILE_132","USER_342"
"1489372286.000",PROPOSALS,"FILE_725","USER_342"
"1489372296.000",PROPOSALS,"FILE_400","USER_342"
"1489372302.000",PROPOSALS,"FILE_392","USER_342"
"1489372787.000",PROPOSALS,"FILE_690","USER_240"
"1489379513.000",PROPOSALS,"FILE_528","USER_203"
"1489398044.000",PROPOSALS,"FILE_26","USER_161"
"1489398047.000",PROPOSALS,"FILE_391","USER_161"
"1489398059.000",PROPOSALS,"FILE_422","USER_161"
"1489398113.000",PROPOSALS,"FILE_583","USER_362"
"1489398133.000",PROPOSALS,"FILE_584","USER_362"
"1489398153.000",PROPOSALS,"FILE_579","USER_362"
"1489398293.000",PROPOSALS,"FILE_586","USER_362"
"1489398353.000",PROPOSALS,"FILE_577","USER_362"
"1489398383.000",PROPOSALS,"FILE_578","USER_362"
"1489398413.000",PROPOSALS,"FILE_581","USER_362"
"1489398563.000",PROPOSALS,"FILE_587","USER_362"
"1489398603.000",PROPOSALS,"FILE_580","USER_362"
"1489398613.000",PROPOSALS,"FILE_336","USER_362"
"1489398623.000",PROPOSALS,"FILE_582","USER_362"
"1489405585.000","FOLDER_13","FILE_226","USER_275"
"1489415514.000",PROPOSALS,"FILE_676","USER_95"
"1489417443.000","FOLDER_4","FILE_194","USER_182"
"1489417550.000",PROPOSALS,"FILE_391","USER_301"
"1489418601.000",PROPOSALS,"FILE_639","USER_362"
"1489418627.000",PROPOSALS,"FILE_645","USER_362"
"1489418647.000",PROPOSALS,"FILE_615","USER_362"
"1489418657.000",PROPOSALS,"FILE_655","USER_362"
"1489418727.000",PROPOSALS,"FILE_589","USER_362"
"1489418747.000",PROPOSALS,"FILE_631","USER_362"
"1489418757.000",PROPOSALS,"FILE_629","USER_362"
"1489418797.000",PROPOSALS,"FILE_597","USER_362"
"1489418809.000",PROPOSALS,"FILE_611","USER_362"
"1489418837.000",PROPOSALS,"FILE_644","USER_362"
"1489419067.000","FOLDER_28","FILE_121","USER_260"
"1489419538.000",PROPOSALS,"FILE_604","USER_362"
"1489419547.000",PROPOSALS,"FILE_608","USER_362"
"1489419548.000",PROPOSALS,"FILE_632","USER_362"
"1489419567.000",PROPOSALS,"FILE_643","USER_362"
"1489419577.000",PROPOSALS,"FILE_640","USER_362"
"1489419597.000",PROPOSALS,"FILE_654","USER_362"
"1489419611.000",PROPOSALS,"FILE_637","USER_362"
"1489419667.000",PROPOSALS,"FILE_598","USER_362"
"1489419687.000",PROPOSALS,"FILE_647","USER_362"
"1489419697.000",PROPOSALS,"FILE_646","USER_362"
"1489419747.000",PROPOSALS,"FILE_595","USER_362"
"1489419767.000",PROPOSALS,"FILE_617","USER_362"
"1489419777.000",PROPOSALS,"FILE_609","USER_362"
"1489419780.000",PROPOSALS,"FILE_601","USER_362"
"1489419807.000",PROPOSALS,"FILE_653","USER_362"
"1489419817.000",PROPOSALS,"FILE_593","USER_362"
"1489419827.000",PROPOSALS,"FILE_606","USER_362"
"1489419828.000",PROPOSALS,"FILE_649","USER_362"
"1489419837.000",PROPOSALS,"FILE_616","USER_362"
"1489419857.000",PROPOSALS,"FILE_622","USER_362"
"1489419868.000",PROPOSALS,"FILE_656","USER_362"
"1489419897.000",PROPOSALS,"FILE_650","USER_362"
"1489419907.000",PROPOSALS,"FILE_641","USER_362"
"1489419977.000",PROPOSALS,"FILE_636","USER_362"
"1489420007.000",PROPOSALS,"FILE_652","USER_362"
"1489420028.000",PROPOSALS,"FILE_627","USER_362"
"1489420047.000",PROPOSALS,"FILE_612","USER_362"
"1489420107.000",PROPOSALS,"FILE_638","USER_362"
"1489420120.000",PROPOSALS,"FILE_642","USER_362"
"1489420177.000",PROPOSALS,"FILE_619","USER_362"
"1489420367.000",PROPOSALS,"FILE_610","USER_362"
"1489420437.000",PROPOSALS,"FILE_623","USER_362"
"1489420447.000",PROPOSALS,"FILE_613","USER_362"
"1489420448.000",PROPOSALS,"FILE_600","USER_362"
"1489420474.000",PROPOSALS,"FILE_607","USER_362"
"1489420487.000","FOLDER_4","FILE_142","USER_299"
"1489420517.000",PROPOSALS,"FILE_620","USER_362"
"1489420559.000",PROPOSALS,"FILE_633","USER_362"
"1489420587.000",PROPOSALS,"FILE_618","USER_362"
"1489420598.000",PROPOSALS,"FILE_635","USER_362"
"1489420627.000",PROPOSALS,"FILE_628","USER_362"
"1489420696.000",PROPOSALS,"FILE_634","USER_362"
"1489420707.000",PROPOSALS,"FILE_621","USER_362"
"1489420717.000",PROPOSALS,"FILE_630","USER_362"
"1489420727.000",PROPOSALS,"FILE_602","USER_362"
"1489420747.000",PROPOSALS,"FILE_592","USER_362"
"1489420777.000",PROPOSALS,"FILE_590","USER_362"
"1489420797.000",PROPOSALS,"FILE_605","USER_362"
"1489420837.000",PROPOSALS,"FILE_651","USER_362"
"1489420877.000",PROPOSALS,"FILE_614","USER_362"
"1489420887.000",PROPOSALS,"FILE_591","USER_362"
"1489420907.000",PROPOSALS,"FILE_626","USER_362"
"1489420958.000",PROPOSALS,"FILE_596","USER_362"
"1489420970.000",PROPOSALS,"FILE_594","USER_362"
"1489420988.000",PROPOSALS,"FILE_648","USER_362"
"1489421057.000",PROPOSALS,"FILE_599","USER_362"
"1489421096.000",PROPOSALS,"FILE_603","USER_362"
"1489421105.000",PROPOSALS,"FILE_624","USER_362"
"1489421117.000",PROPOSALS,"FILE_625","USER_362"
"1489422162.000","FOLDER_13","FILE_160","USER_335"
"1489422328.000","FOLDER_13","FILE_186","USER_182"
"1489423219.000","FOLDER_13","FILE_160","USER_182"
"1489423413.000","FOLDER_13","FILE_191","USER_182"
"1489423495.000","FOLDER_27","FILE_414","USER_96"
"1489423507.000","FOLDER_27","FILE_414","USER_96"
"1489423738.000","FOLDER_13","FILE_359","USER_182"
"1489425985.000","FOLDER_28","FILE_121","USER_298"
"1489426560.000","FOLDER_4","FILE_69","USER_45"
"1489428946.000","FOLDER_4","FILE_350","USER_243"
"1489430882.000","FOLDER_4","FILE_435","USER_342"
"1489435520.000",PROPOSALS,"FILE_327","USER_291"
"1489436339.000",PROPOSALS,"FILE_529","USER_86"
"1489436349.000",PROPOSALS,"FILE_74","USER_291"
"1489438536.000",PROPOSALS,"FILE_77","USER_291"
"1489441487.000","FOLDER_4","FILE_426","USER_137"
"1489441606.000",PROPOSALS,"FILE_530","USER_273"
"1489442936.000","FOLDER_13","FILE_187","USER_362"
"1489450397.000","FOLDER_4","FILE_706","USER_342"
"1489450833.000","FOLDER_13","FILE_165","USER_362"
"1489450964.000","FOLDER_13","FILE_170","USER_362"
"1489455235.000",PROPOSALS,"FILE_585","USER_362"
"1489456476.000",PROPOSALS,"FILE_176",jsmith
"1489456518.000",PROPOSALS,"FILE_176",jsmith
"1489459409.000","FOLDER_4","FILE_227","USER_20"
"1489473224.000",PROPOSALS,"FILE_391","USER_121"
"1489473573.000","FOLDER_28","FILE_121","USER_143"
"1489474477.000",PROPOSALS,"FILE_531","USER_273"
"1489482740.000",PROPOSALS,"FILE_35","USER_342"
"1489484516.000",PROPOSALS,"FILE_583","USER_362"
"1489484536.000",PROPOSALS,"FILE_584","USER_362"
"1489484556.000",PROPOSALS,"FILE_579","USER_362"
"1489484696.000",PROPOSALS,"FILE_586","USER_362"
"1489484756.000",PROPOSALS,"FILE_577","USER_362"
"1489484786.000",PROPOSALS,"FILE_578","USER_362"
"1489484816.000",PROPOSALS,"FILE_581","USER_362"
"1489484966.000",PROPOSALS,"FILE_587","USER_362"
"1489485006.000",PROPOSALS,"FILE_580","USER_362"
"1489485016.000",PROPOSALS,"FILE_336","USER_362"
"1489485026.000",PROPOSALS,"FILE_582","USER_362"
"1489486123.000",PROPOSALS,"FILE_36","USER_342"
"1489487880.000","FOLDER_4","FILE_686","USER_247"
"1489492985.000","FOLDER_13","FILE_357","USER_53"
"1489497037.000",PROPOSALS,"FILE_532","USER_106"
"1489500152.000",PROPOSALS,"FILE_533","USER_322"
"1489500329.000","FOLDER_4","FILE_691","USER_118"
"1489503073.000",PROPOSALS,"FILE_14","USER_152"
"1489503073.000",PROPOSALS,"FILE_14","USER_152"
"1489505010.000",PROPOSALS,"FILE_639","USER_362"
"1489505030.000",PROPOSALS,"FILE_645","USER_362"
"1489505050.000",PROPOSALS,"FILE_615","USER_362"
"1489505060.000",PROPOSALS,"FILE_655","USER_362"
"1489505130.000",PROPOSALS,"FILE_589","USER_362"
"1489505150.000",PROPOSALS,"FILE_631","USER_362"
"1489505160.000",PROPOSALS,"FILE_629","USER_362"
"1489505200.000",PROPOSALS,"FILE_597","USER_362"
"1489505220.000",PROPOSALS,"FILE_611","USER_362"
"1489505240.000",PROPOSALS,"FILE_644","USER_362"
"1489505941.000",PROPOSALS,"FILE_604","USER_362"
"1489505950.000",PROPOSALS,"FILE_608","USER_362"
"1489505960.000",PROPOSALS,"FILE_632","USER_362"
"1489505971.000",PROPOSALS,"FILE_643","USER_362"
"1489505981.000",PROPOSALS,"FILE_640","USER_362"
"1489506000.000",PROPOSALS,"FILE_654","USER_362"
"1489506020.000",PROPOSALS,"FILE_637","USER_362"
"1489506069.000",PROPOSALS,"FILE_598","USER_362"
"1489506100.000",PROPOSALS,"FILE_647","USER_362"
"1489506111.000",PROPOSALS,"FILE_646","USER_362"
"1489506160.000",PROPOSALS,"FILE_595","USER_362"
"1489506176.000",PROPOSALS,"FILE_617","USER_362"
"1489506189.000",PROPOSALS,"FILE_601","USER_362"
"1489506193.000",PROPOSALS,"FILE_609","USER_362"
"1489506220.000",PROPOSALS,"FILE_653","USER_362"
"1489506229.000",PROPOSALS,"FILE_593","USER_362"
"1489506233.000",PROPOSALS,"FILE_606","USER_362"
"1489506240.000",PROPOSALS,"FILE_616","USER_362"
"1489506243.000",PROPOSALS,"FILE_649","USER_362"
"1489506261.000",PROPOSALS,"FILE_622","USER_362"
"1489506280.000",PROPOSALS,"FILE_656","USER_362"
"1489506310.000",PROPOSALS,"FILE_650","USER_362"
"1489506320.000",PROPOSALS,"FILE_641","USER_362"
"1489506389.000",PROPOSALS,"FILE_636","USER_362"
"1489506410.000",PROPOSALS,"FILE_652","USER_362"
"1489506439.000",PROPOSALS,"FILE_627","USER_362"
"1489506452.000",PROPOSALS,"FILE_612","USER_362"
"1489506511.000",PROPOSALS,"FILE_638","USER_362"
"1489506530.000",PROPOSALS,"FILE_642","USER_362"
"1489506579.000",PROPOSALS,"FILE_619","USER_362"
"1489506769.000",PROPOSALS,"FILE_610","USER_362"
"1489506849.000",PROPOSALS,"FILE_623","USER_362"
"1489506851.000",PROPOSALS,"FILE_613","USER_362"
"1489506859.000",PROPOSALS,"FILE_600","USER_362"
"1489506879.000",PROPOSALS,"FILE_607","USER_362"
"1489506919.000",PROPOSALS,"FILE_620","USER_362"
"1489506971.000",PROPOSALS,"FILE_633","USER_362"
"1489506990.000",PROPOSALS,"FILE_618","USER_362"
"1489507010.000",PROPOSALS,"FILE_635","USER_362"
"1489507029.000",PROPOSALS,"FILE_628","USER_362"
"1489507109.000",PROPOSALS,"FILE_634","USER_362"
"1489507119.000",PROPOSALS,"FILE_621","USER_362"
"1489507129.000",PROPOSALS,"FILE_630","USER_362"
"1489507140.000",PROPOSALS,"FILE_602","USER_362"
"1489507151.000",PROPOSALS,"FILE_592","USER_362"
"1489507189.000",PROPOSALS,"FILE_590","USER_362"
"1489507209.000",PROPOSALS,"FILE_605","USER_362"
"1489507239.000",PROPOSALS,"FILE_651","USER_362"
"1489507279.000",PROPOSALS,"FILE_614","USER_362"
"1489507289.000",PROPOSALS,"FILE_591","USER_362"
"1489507319.000",PROPOSALS,"FILE_626","USER_362"
"1489507369.000",PROPOSALS,"FILE_596","USER_362"
"1489507383.000",PROPOSALS,"FILE_594","USER_362"
"1489507399.000",PROPOSALS,"FILE_648","USER_362"
"1489507461.000",PROPOSALS,"FILE_599","USER_362"
"1489507499.000",PROPOSALS,"FILE_603","USER_362"
"1489507522.000",PROPOSALS,"FILE_624","USER_362"
"1489507523.000",PROPOSALS,"FILE_625","USER_362"
"1489509633.000",PROPOSALS,"FILE_534","USER_346"
"1489509663.000",PROPOSALS,"FILE_535","USER_346"
"1489509720.000",PROPOSALS,"FILE_536","USER_346"
"1489509848.000",PROPOSALS,"FILE_536","USER_346"
"1489512046.000",PROPOSALS,"FILE_296",jsmith
"1489512105.000",PROPOSALS,"FILE_106",jsmith
"1489515489.000","FOLDER_27","FILE_413","USER_96"
"1489515492.000","FOLDER_27","FILE_413","USER_96"
"1489517001.000","FOLDER_13","FILE_155","USER_53"
"1489519306.000","FOLDER_4","FILE_141","USER_145"
"1489528884.000","FOLDER_4","FILE_332","USER_201"
"1489529350.000","FOLDER_13","FILE_187","USER_362"
"1489530080.000","FOLDER_4","FILE_332","USER_201"
"1489534820.000",PROPOSALS,"FILE_537","USER_177"
"1489537270.000","FOLDER_13","FILE_165","USER_362"
"1489537409.000","FOLDER_13","FILE_170","USER_362"
"1489540800.000","FOLDER_4","FILE_670","USER_139"
"1489541646.000",PROPOSALS,"FILE_585","USER_362"
"1489545155.000","FOLDER_4","FILE_297","USER_159"
"1489550659.000",PROPOSALS,"FILE_661","USER_291"
"1489553919.000",PROPOSALS,"FILE_467","USER_350"
"1489561805.000","FOLDER_13","FILE_398","USER_115"
"1489561947.000","FOLDER_13","FILE_188","USER_115"
"1489565016.000","FOLDER_13","FILE_186","USER_5"
"1489565043.000","FOLDER_13","FILE_169","USER_5"
"1489570772.000",PROPOSALS,"FILE_33","USER_129"
"1489570919.000",PROPOSALS,"FILE_583","USER_362"
"1489570939.000",PROPOSALS,"FILE_584","USER_362"
"1489570959.000",PROPOSALS,"FILE_579","USER_362"
"1489571099.000",PROPOSALS,"FILE_586","USER_362"
"1489571159.000",PROPOSALS,"FILE_577","USER_362"
"1489571189.000",PROPOSALS,"FILE_578","USER_362"
"1489571219.000",PROPOSALS,"FILE_581","USER_362"
"1489571369.000",PROPOSALS,"FILE_587","USER_362"
"1489571409.000",PROPOSALS,"FILE_580","USER_362"
"1489571419.000",PROPOSALS,"FILE_336","USER_362"
"1489571429.000",PROPOSALS,"FILE_582","USER_362"
"1489572422.000","FOLDER_4","FILE_213","USER_342"
"1489573921.000","FOLDER_4","FILE_686","USER_247"
"1489577381.000",PROPOSALS,"FILE_311",jsmith
"1489577392.000",PROPOSALS,"FILE_141",jsmith
"1489577532.000",PROPOSALS,"FILE_141",jsmith
"1489579823.000","FOLDER_4","FILE_217","USER_237"
"1489583255.000",PROPOSALS,"FILE_171","USER_208"
"1489583293.000",PROPOSALS,"FILE_422","USER_342"
"1489583294.000",PROPOSALS,"FILE_422","USER_342"
"1489583520.000","FOLDER_4","FILE_217","USER_237"
"1489584182.000",PROPOSALS,"FILE_172","USER_208"
"1489584215.000",PROPOSALS,"FILE_173","USER_208"
"1489586857.000","FOLDER_4","FILE_299","USER_189"
"1489586861.000",PROPOSALS,"FILE_422","USER_342"
"1489586965.000",PROPOSALS,"FILE_422","USER_342"
"1489588924.000",PROPOSALS,"FILE_709",jsmith
"1489588930.000",PROPOSALS,"FILE_317",jsmith
"1489588947.000",PROPOSALS,"FILE_330",jsmith
"1489589009.000","FOLDER_4","FILE_350","USER_91"
"1489589933.000","FOLDER_4","FILE_684","USER_342"
"1489589994.000","FOLDER_4","FILE_350","USER_259"
"1489590067.000",PROPOSALS,"FILE_709",jsmith
"1489590874.000","FOLDER_4","FILE_421","USER_46"
"1489590875.000","FOLDER_4","FILE_421","USER_46"
"1489591413.000",PROPOSALS,"FILE_639","USER_362"
"1489591432.000",PROPOSALS,"FILE_645","USER_362"
"1489591452.000",PROPOSALS,"FILE_615","USER_362"
"1489591463.000",PROPOSALS,"FILE_655","USER_362"
"1489591533.000",PROPOSALS,"FILE_589","USER_362"
"1489591553.000",PROPOSALS,"FILE_631","USER_362"
"1489591562.000",PROPOSALS,"FILE_629","USER_362"
"1489591602.000",PROPOSALS,"FILE_597","USER_362"
"1489591622.000",PROPOSALS,"FILE_611","USER_362"
"1489591642.000",PROPOSALS,"FILE_644","USER_362"
"1489592208.000",PROPOSALS,"FILE_661",jsmith
"1489592208.000",PROPOSALS,"FILE_661","USER_291"
"1489592246.000",PROPOSALS,"FILE_79",jsmith
"1489592246.000",PROPOSALS,"FILE_79","USER_291"
"1489592353.000",PROPOSALS,"FILE_604","USER_362"
"1489592354.000",PROPOSALS,"FILE_608","USER_362"
"1489592362.000",PROPOSALS,"FILE_632","USER_362"
"1489592385.000",PROPOSALS,"FILE_643","USER_362"
"1489592392.000",PROPOSALS,"FILE_640","USER_362"
"1489592402.000",PROPOSALS,"FILE_654","USER_362"
"1489592422.000",PROPOSALS,"FILE_637","USER_362"
"1489592472.000",PROPOSALS,"FILE_598","USER_362"
"1489592502.000",PROPOSALS,"FILE_647","USER_362"
"1489592524.000",PROPOSALS,"FILE_646","USER_362"
"1489592562.000",PROPOSALS,"FILE_595","USER_362"
"1489592582.000",PROPOSALS,"FILE_617","USER_362"
"1489592592.000",PROPOSALS,"FILE_601","USER_362"
"1489592602.000",PROPOSALS,"FILE_609","USER_362"
"1489592625.000",PROPOSALS,"FILE_653","USER_362"
"1489592634.000",PROPOSALS,"FILE_593","USER_362"
"1489592643.000",PROPOSALS,"FILE_606","USER_362"
"1489592652.000",PROPOSALS,"FILE_649","USER_362"
"1489592654.000",PROPOSALS,"FILE_616","USER_362"
"1489592658.000",PROPOSALS,"FILE_76",jsmith
"1489592658.000",PROPOSALS,"FILE_76","USER_291"
"1489592672.000",PROPOSALS,"FILE_622","USER_362"
"1489592682.000",PROPOSALS,"FILE_656","USER_362"
"1489592712.000",PROPOSALS,"FILE_650","USER_362"
"1489592725.000",PROPOSALS,"FILE_641","USER_362"
"1489592775.000","FOLDER_4","FILE_424","USER_342"
"1489592792.000",PROPOSALS,"FILE_636","USER_362"
"1489592814.000",PROPOSALS,"FILE_652","USER_362"
"1489592842.000",PROPOSALS,"FILE_627","USER_362"
